RS_ID;time;imLx_replay;imLy_replay;disparity_replay;imLx_pred_replay;imLy_pred_replay;n_frames_lost_replay;n_frames_tracking_replay;foundL_replay;posX_replay;posY_replay;posZ_replay;sposX_replay;sposY_replay;sposZ_replay;svelX_replay;svelY_replay;svelZ_replay;saccX_replay;saccY_replay;saccZ_replay
800;9.81453;6.722910000000001;49.7377;9.24387;6.722910000000001;49.7377;0;0;1;2.238;-0.8;-1.8;2.238;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
801;9.825666;4.68735;49.7377;9.24387;4.68735;49.7377;0;0;1;2.249;-0.8;-1.8;2.249;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
802;9.83729;2.65183;49.7377;9.24387;2.65183;49.7377;0;0;1;2.26;-0.8;-1.8;2.26;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
803;9.848807;0.616318;49.7377;9.24387;0.616318;49.7377;0;0;1;2.271;-0.8;-1.8;2.271;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
804;9.859053999999999;-1.41924;49.7377;9.24387;-1.0;-1.0;0;0;1;2.282;-0.8;-1.8;2.282;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
805;9.870727;-3.45476;49.7377;9.24387;-1.0;-1.0;0;0;1;2.293;-0.8;-1.8;2.293;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
806;9.881308;-5.49027;49.7377;9.24387;-1.0;-1.0;0;0;1;2.3040000000000003;-0.8;-1.8;2.3040000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
807;9.892583;-7.52583;49.7377;9.24387;-1.0;-1.0;0;0;1;2.315;-0.8;-1.8;2.315;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
808;9.904202;-9.56135;49.7377;9.24387;-1.0;-1.0;0;0;1;2.326;-0.8;-1.8;2.326;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
809;9.914692;-11.5969;49.7377;9.24387;-1.0;-1.0;0;0;1;2.3369999999999997;-0.8;-1.8;2.3369999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
810;9.925972999999999;-13.6324;49.7377;9.24387;-1.0;-1.0;0;0;1;2.3480000000000003;-0.8;-1.8;2.3480000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
811;9.937542;-15.6679;49.7377;9.24387;-1.0;-1.0;0;0;1;2.359;-0.8;-1.8;2.359;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
812;9.948135;-17.7035;49.7377;9.24387;-1.0;-1.0;0;0;1;2.37;-0.8;-1.8;2.37;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
813;9.95928;-19.739;49.7377;9.24387;-1.0;-1.0;0;0;1;2.381;-0.8;-1.8;2.381;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
814;9.971049;-21.7745;49.7377;9.24387;-1.0;-1.0;0;0;1;2.392;-0.8;-1.8;2.392;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
815;9.981767;-23.8101;49.7377;9.24387;-1.0;-1.0;0;0;1;2.403;-0.8;-1.8;2.403;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
816;9.992635;-25.8456;49.7377;9.24387;-1.0;-1.0;0;0;1;2.414;-0.8;-1.8;2.414;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
817;10.004453999999999;-27.8811;49.7377;9.24387;-1.0;-1.0;0;0;1;2.425;-0.8;-1.8;2.425;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
818;10.014863;-29.9167;49.7377;9.24387;-1.0;-1.0;0;0;1;2.436;-0.8;-1.8;2.436;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
819;10.026045;-31.9522;49.7377;9.24387;-1.0;-1.0;0;0;1;2.447;-0.8;-1.8;2.447;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
820;10.037172;-33.9877;49.7377;9.24387;-1.0;-1.0;0;0;1;2.458;-0.8;-1.8;2.458;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
821;10.048295;-36.0233;49.7377;9.24387;-1.0;-1.0;0;0;1;2.469;-0.8;-1.8;2.469;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
822;10.059455;-38.0588;49.7377;9.24387;-1.0;-1.0;0;0;1;2.48;-0.8;-1.8;2.48;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
823;10.070624;-40.0943;49.7377;9.24387;-1.0;-1.0;0;0;1;2.491;-0.8;-1.8;2.491;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
824;10.081755000000001;-42.1299;49.7377;9.24387;-1.0;-1.0;0;0;1;2.502;-0.8;-1.8;2.502;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
825;10.092867;-44.1654;49.7377;9.24387;-1.0;-1.0;0;0;1;2.513;-0.8;-1.8;2.513;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
826;10.104338;-46.2009;49.7377;9.24387;-1.0;-1.0;0;0;1;2.524;-0.8;-1.8;2.524;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
827;10.115834;-48.2365;49.7377;9.24387;-1.0;-1.0;0;0;1;2.535;-0.8;-1.8;2.535;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
828;10.126232;-50.272;49.7377;9.24387;-1.0;-1.0;0;0;1;2.546;-0.8;-1.8;2.546;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
829;10.137359;-52.3075;49.7377;9.24387;-1.0;-1.0;0;0;1;2.557;-0.8;-1.8;2.557;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
830;10.148518;-54.3431;49.7377;9.24387;-1.0;-1.0;0;0;1;2.568;-0.8;-1.8;2.568;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
831;10.159666;-56.3786;49.7377;9.24387;-1.0;-1.0;0;0;1;2.5789999999999997;-0.8;-1.8;2.5789999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
832;10.171306;-58.4141;49.7377;9.24387;-1.0;-1.0;0;0;1;2.59;-0.8;-1.8;2.59;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
833;10.18188;-60.4496;49.7377;9.24387;-1.0;-1.0;0;0;1;2.6010000000000004;-0.8;-1.8;2.6010000000000004;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
834;10.193058;-62.4852;49.7377;9.24387;-1.0;-1.0;0;0;1;2.612;-0.8;-1.8;2.612;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
835;10.204678999999999;-64.5207;49.7377;9.24387;-1.0;-1.0;0;0;1;2.623;-0.8;-1.8;2.623;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
836;10.215573;-66.5562;49.7377;9.24387;-1.0;-1.0;0;0;1;2.634;-0.8;-1.8;2.634;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
837;10.22638;-68.5918;49.7377;9.24387;-1.0;-1.0;0;0;1;2.645;-0.8;-1.8;2.645;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
838;10.237525;-70.6273;49.7377;9.24387;-1.0;-1.0;0;0;1;2.656;-0.8;-1.8;2.656;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
839;10.249125;-72.6628;49.7377;9.24387;-1.0;-1.0;0;0;1;2.667;-0.8;-1.8;2.667;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
840;10.259824;-74.6983;49.7377;9.24387;-1.0;-1.0;0;0;1;2.678;-0.8;-1.8;2.678;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
841;10.271358;-76.7339;49.7377;9.24387;-1.0;-1.0;0;0;1;2.6889999999999996;-0.8;-1.8;2.6889999999999996;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
842;10.282128;-78.7694;49.7377;9.24387;-1.0;-1.0;0;0;1;2.7;-0.8;-1.8;2.7;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
843;10.293231;-80.8049;49.7377;9.24387;-1.0;-1.0;0;0;1;2.7110000000000003;-0.8;-1.8;2.7110000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
844;10.304727;-82.8404;49.7377;9.24387;-1.0;-1.0;0;0;1;2.722;-0.8;-1.8;2.722;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
845;10.315508;-84.876;49.7377;9.24387;-1.0;-1.0;0;0;1;2.733;-0.8;-1.8;2.733;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
846;10.326558;-86.9115;49.7377;9.24387;-1.0;-1.0;0;0;1;2.7439999999999998;-0.8;-1.8;2.7439999999999998;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
847;10.337761;-88.9471;49.7377;9.24387;-1.0;-1.0;0;0;1;2.755;-0.8;-1.8;2.755;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
848;10.348907;-90.9826;49.7377;9.24387;-1.0;-1.0;0;0;1;2.766;-0.8;-1.8;2.766;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
849;10.360069000000001;-93.0181;49.7377;9.24387;-1.0;-1.0;0;0;1;2.7769999999999997;-0.8;-1.8;2.7769999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
850;10.371478999999999;-95.0537;49.7377;9.24387;-1.0;-1.0;0;0;1;2.7880000000000003;-0.8;-1.8;2.7880000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
851;10.382368;-97.0892;49.7377;9.24387;-1.0;-1.0;0;0;1;2.799;-0.8;-1.8;2.799;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
852;10.3935;-99.1247;49.7377;9.24387;-1.0;-1.0;0;0;1;2.81;-0.8;-1.8;2.81;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
853;10.404964;-101.16;49.7377;9.24387;-1.0;-1.0;0;0;1;2.821;-0.8;-1.8;2.821;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
854;10.415678999999999;-103.196;49.7377;9.24387;-1.0;-1.0;0;0;1;2.832;-0.8;-1.8;2.832;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
855;10.428932000000001;-105.23100000000001;49.7377;9.24387;-1.0;-1.0;0;0;1;2.843;-0.8;-1.8;2.843;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
856;10.43793;-107.26700000000001;49.7377;9.24387;-1.0;-1.0;0;0;1;2.8539999999999996;-0.8;-1.8;2.8539999999999996;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
857;10.449109;-109.302;49.7377;9.24387;-1.0;-1.0;0;0;1;2.865;-0.8;-1.8;2.865;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
858;10.460289;-111.338;49.7377;9.24387;-1.0;-1.0;0;0;1;2.8760000000000003;-0.8;-1.8;2.8760000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
859;10.472532000000001;-113.37299999999999;49.7377;9.24387;-1.0;-1.0;0;0;1;2.887;-0.8;-1.8;2.887;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
860;10.482628;-115.40899999999999;49.7377;9.24387;-1.0;-1.0;0;0;1;2.898;-0.8;-1.8;2.898;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
861;10.493616000000001;-117.444;49.7377;9.24387;-1.0;-1.0;0;0;1;2.909;-0.8;-1.8;2.909;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
862;10.504844;-119.48;49.7377;9.24387;-1.0;-1.0;0;0;1;2.92;-0.8;-1.8;2.92;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
863;10.516052;-121.516;49.7377;9.24387;-1.0;-1.0;0;0;1;2.931;-0.8;-1.8;2.931;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
864;10.526985;-123.551;49.7377;9.24387;-1.0;-1.0;0;0;1;2.9419999999999997;-0.8;-1.8;2.9419999999999997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
865;10.538115;-125.587;49.7377;9.24387;-1.0;-1.0;0;0;1;2.9530000000000003;-0.8;-1.8;2.9530000000000003;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
866;10.549304;-127.62200000000001;49.7377;9.24387;-1.0;-1.0;0;0;1;2.964;-0.8;-1.8;2.964;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
867;10.560388;-129.658;49.7377;9.24387;-1.0;-1.0;0;0;1;2.975;-0.8;-1.8;2.975;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
868;10.571802;-131.69299999999998;49.7377;9.24387;-1.0;-1.0;0;0;1;2.986;-0.8;-1.8;2.986;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
869;10.582651;-133.72899999999998;49.7377;9.24387;-1.0;-1.0;0;0;1;2.997;-0.8;-1.8;2.997;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
870;10.593867;-135.764;49.7377;9.24387;-1.0;-1.0;0;0;1;3.008;-0.8;-1.8;3.008;-0.8;-1.8;0.011000000000000001;0;0;0;0;0
